WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-XASUQA,2019-06-04,21.08,0.0,58.0,,,0.0,470.3,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-05,21.61,0.0,58.0,,,0.0,471.03,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-06,21.22,0.0,58.0,,,0.0,471.92,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-07,20.77,0.0,58.0,,,0.0,472.26,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-08,21.47,0.0,58.0,,,0.0,470.7,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-09,21.4,0.0,58.0,,,0.0,470.21,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-10,21.82,0.0,58.0,,,0.0,470.73,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-11,21.32,0.0,58.0,,,0.0,471.15,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-12,21.08,0.0,58.0,,,0.0,469.35,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-13,20.64,0.0,58.0,,,0.0,467.98,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-14,21.0,0.0,58.0,,,0.0,468.84,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-15,21.51,0.0,58.0,,,0.0,474.4,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-16,21.22,0.0,58.0,,,0.0,469.63,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-17,21.57,0.0,58.0,,,0.0,471.24,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-18,20.72,0.0,58.0,,,0.0,471.72,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-19,20.8,0.0,58.0,,,0.0,475.94,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-20,21.77,0.0,58.0,,,0.0,475.14,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-21,21.77,0.0,58.0,,,0.0,473.2,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-22,20.96,0.0,58.0,,,0.0,470.82,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-23,20.63,0.0,58.0,,,0.0,470.93,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-24,21.48,0.0,58.0,,,0.0,468.92,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-25,22.78,0.0,58.0,,,0.0,466.63,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-26,20.37,0.0,58.0,,,0.0,469.11,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-27,20.11,0.0,58.0,,,0.0,468.22,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-28,21.8,0.0,58.0,,,0.0,467.04,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-06-29,22.79,3559.34,52.32,,,240.02,422.27,0.24,381.08,220.86,
DEEPWATER-XASUQA,2019-06-30,21.06,3858.35,58.0,,,245.93,466.72,0.27,271.7,221.45,
DEEPWATER-XASUQA,2019-07-01,21.19,3854.67,58.0,,,245.7,467.1,0.25,289.14,221.5,
DEEPWATER-XASUQA,2019-07-02,22.31,3834.84,58.0,,,246.11,468.25,0.25,300.92,221.56,
DEEPWATER-XASUQA,2019-07-03,21.48,3810.52,58.0,,,246.51,464.19,0.27,294.3,221.5,
DEEPWATER-XASUQA,2019-07-04,23.65,3820.38,58.0,,,244.63,465.34,0.27,311.69,221.5,
DEEPWATER-XASUQA,2019-07-05,22.94,3808.67,58.0,,,245.7,466.56,0.26,322.34,221.58,
DEEPWATER-XASUQA,2019-07-06,23.02,3805.47,58.0,,,246.17,467.73,0.24,329.7,221.69,
DEEPWATER-XASUQA,2019-07-07,22.16,3643.9,55.12,,,245.5,445.59,0.2,371.41,221.73,
DEEPWATER-XASUQA,2019-07-08,22.83,3776.09,57.93,,,247.07,468.48,0.19,343.52,221.7,
DEEPWATER-XASUQA,2019-07-09,23.33,3760.4,57.96,,,247.29,466.91,0.2,355.03,221.7,
DEEPWATER-XASUQA,2019-07-10,23.06,3759.26,58.05,,,247.95,469.33,0.21,362.34,221.7,
DEEPWATER-XASUQA,2019-07-11,25.04,3737.08,58.68,,,249.03,467.83,0.23,371.07,221.7,
DEEPWATER-XASUQA,2019-07-12,25.46,3733.33,59.0,,,251.28,471.49,0.23,366.42,221.7,
DEEPWATER-XASUQA,2019-07-13,26.21,3726.92,59.0,,,251.01,469.84,0.23,376.85,221.77,
DEEPWATER-XASUQA,2019-07-14,25.88,3734.42,59.0,,,252.57,468.11,0.22,388.53,221.9,
DEEPWATER-XASUQA,2019-07-15,27.52,3713.29,59.71,,,254.04,468.5,0.24,400.82,221.9,
DEEPWATER-XASUQA,2019-07-16,27.17,3605.78,57.39,,,252.9,450.21,0.21,422.84,221.94,
DEEPWATER-XASUQA,2019-07-17,27.83,3708.63,59.0,,,252.89,467.58,0.21,438.17,222.06,
DEEPWATER-XASUQA,2019-07-18,28.65,3698.87,59.0,,,252.52,467.56,0.21,471.29,222.17,
DEEPWATER-XASUQA,2019-07-19,27.89,3557.55,56.36,,,250.91,447.11,0.21,538.66,222.32,
DEEPWATER-XASUQA,2019-07-20,29.99,3650.73,59.0,,,251.48,466.08,0.2,592.17,222.4,
DEEPWATER-XASUQA,2019-07-21,28.18,3499.92,56.74,,,247.36,453.37,0.21,672.01,222.43,
DEEPWATER-XASUQA,2019-07-22,31.07,3612.81,59.0,,,245.45,468.1,0.22,730.05,222.49,
DEEPWATER-XASUQA,2019-07-23,31.2,3623.19,59.0,,,246.04,468.58,0.2,785.28,222.59,
DEEPWATER-XASUQA,2019-07-24,31.83,3595.72,59.0,,,248.82,466.68,0.19,834.3,222.6,
DEEPWATER-XASUQA,2019-07-25,32.42,3591.98,59.0,,,251.15,462.29,0.19,869.38,222.6,
DEEPWATER-XASUQA,2019-07-26,32.61,3589.18,59.0,,,254.54,462.56,0.2,899.66,222.61,
DEEPWATER-XASUQA,2019-07-27,33.25,3584.04,59.0,,,256.95,459.01,0.23,922.65,222.74,
DEEPWATER-XASUQA,2019-07-28,32.94,3592.45,59.0,,,258.88,461.9,0.2,953.15,222.8,
DEEPWATER-XASUQA,2019-07-29,32.94,3586.26,59.0,,,259.55,462.7,0.2,977.09,222.8,
DEEPWATER-XASUQA,2019-07-30,33.25,3577.62,59.0,,,260.1,460.54,0.2,995.01,222.8,
DEEPWATER-XASUQA,2019-07-31,33.17,3582.77,59.0,,,260.26,461.84,0.18,1016.42,222.8,
DEEPWATER-XASUQA,2019-08-01,33.1,3582.07,59.0,,,260.23,462.91,0.2,1034.25,222.8,
DEEPWATER-XASUQA,2019-08-02,33.1,3582.94,59.0,,,260.31,463.84,0.19,1051.16,222.8,
DEEPWATER-XASUQA,2019-08-03,25.2,3297.38,52.6,,,261.47,417.74,0.22,1152.46,227.25,
DEEPWATER-XASUQA,2019-08-04,25.1,3600.77,59.0,,,256.09,468.87,0.24,1029.69,223.1,
DEEPWATER-XASUQA,2019-08-05,25.64,3598.0,59.53,,,254.8,468.99,0.2,1047.7,223.0,
DEEPWATER-XASUQA,2019-08-06,26.76,3598.0,60.79,,,254.8,469.37,0.2,1047.7,223.0,
DEEPWATER-XASUQA,2019-08-07,27.07,3598.0,61.0,,,254.8,468.65,0.2,1047.7,223.0,
DEEPWATER-XASUQA,2019-08-08,27.14,3598.0,61.0,,,254.8,469.23,0.2,1047.7,223.0,
DEEPWATER-XASUQA,2019-08-09,27.28,3598.0,61.0,,,254.8,467.13,0.2,1047.7,223.0,
DEEPWATER-XASUQA,2019-08-10,27.29,3598.0,61.0,,,254.8,462.99,0.2,1047.7,223.0,
DEEPWATER-XASUQA,2019-08-11,27.41,3871.39,61.0,,,256.6,464.17,0.73,639.12,228.89,
DEEPWATER-XASUQA,2019-08-12,27.49,4255.5,61.0,,,264.9,462.16,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-13,27.69,4255.5,61.0,,,264.9,462.72,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-14,27.49,4255.5,61.0,,,264.9,469.36,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-15,27.65,4255.5,61.0,,,264.9,467.41,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-16,27.67,4255.5,61.0,,,264.9,469.28,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-17,27.8,4255.5,61.0,,,264.9,468.33,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-18,27.86,4255.5,61.0,,,264.9,466.2,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-19,27.87,4255.5,61.0,,,264.9,466.23,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-20,27.66,4255.5,61.0,,,264.9,469.03,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-21,27.61,4255.5,61.0,,,264.9,468.6,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-22,27.56,4255.5,61.0,,,264.9,472.19,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-23,27.65,4255.5,61.0,,,264.9,472.42,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-24,27.63,4255.5,61.0,,,264.9,474.27,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-25,27.85,4255.5,61.0,,,264.9,471.71,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-26,28.0,4255.5,61.0,,,264.9,466.62,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-08-27,27.95,4255.5,61.0,,,264.9,466.63,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-03,27.99,4255.5,61.0,,,264.9,467.87,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-04,28.05,4255.5,61.0,,,264.9,469.73,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-05,27.86,4255.5,61.0,,,264.9,472.61,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-06,27.84,4255.5,61.0,,,264.9,470.37,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-07,28.05,4255.5,61.0,,,264.9,473.14,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-08,28.13,4255.5,61.0,,,264.9,473.82,1.3,226.1,240.8,
DEEPWATER-XASUQA,2019-09-09,26.18,517.77,56.67,,,32.23,440.99,0.16,27.51,29.3,
DEEPWATER-XASUQA,2019-09-10,28.33,0.15,61.0,,,0.01,469.0,0.0,0.01,0.01,
DEEPWATER-XASUQA,2019-09-11,28.22,0.0,61.0,,,0.0,471.43,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-12,28.32,0.0,61.0,,,0.0,470.93,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-13,28.45,0.0,61.0,,,0.0,468.84,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-14,28.59,0.0,61.0,,,0.0,467.05,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-15,28.58,0.0,61.0,,,0.0,466.16,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-16,28.56,0.0,61.0,,,0.0,469.61,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-17,28.57,0.0,61.0,,,0.0,469.59,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-18,28.64,0.0,61.0,,,0.0,468.78,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-19,28.61,0.0,61.0,,,0.0,467.64,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-20,28.63,0.0,61.0,,,0.0,466.66,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-21,28.55,0.0,61.0,,,0.0,466.11,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-22,28.63,0.0,61.0,,,0.0,465.63,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-23,28.64,0.0,61.0,,,0.0,465.55,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-24,28.56,0.0,61.0,,,0.0,468.61,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-25,28.45,0.0,61.0,,,0.0,468.02,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-26,28.6,0.0,61.0,,,0.0,467.04,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-27,28.48,0.0,61.0,,,0.0,467.36,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-28,27.09,0.0,57.95,,,0.0,444.63,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-29,23.3,0.0,50.38,,,0.0,388.0,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-09-30,28.19,0.0,61.0,,,0.0,467.02,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-01,28.36,0.0,61.0,,,0.0,465.91,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-02,28.32,0.0,61.0,,,0.0,468.68,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-03,28.21,0.0,61.0,,,0.0,470.66,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-04,28.41,0.0,61.0,,,0.0,468.91,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-05,28.51,0.0,61.0,,,0.0,467.84,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-06,28.55,0.0,61.0,,,0.0,468.53,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-07,28.58,0.0,61.0,,,0.0,467.87,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-15,19.77,0.0,42.82,,,0.0,347.0,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-16,25.59,0.0,58.0,,,0.0,470.52,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-17,25.41,0.0,58.0,,,0.0,468.35,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-18,27.69,0.0,60.66,,,0.0,466.59,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-19,27.76,0.0,61.0,,,0.0,467.19,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-20,27.77,0.0,61.0,,,0.0,467.69,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-21,27.97,0.0,61.0,,,0.0,466.86,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-22,27.99,0.0,61.0,,,0.0,465.61,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-23,27.8,0.0,61.0,,,0.0,468.24,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-24,27.87,0.0,61.0,,,0.0,467.1,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-25,27.73,0.0,61.0,,,0.0,469.46,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-26,27.67,0.0,61.0,,,0.0,469.28,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-27,27.81,0.0,61.0,,,0.0,468.56,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-28,27.92,0.0,61.0,,,0.0,466.66,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-29,27.8,0.0,61.0,,,0.0,469.68,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-30,27.74,0.0,61.0,,,0.0,466.52,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-10-31,27.85,0.0,61.0,,,0.0,465.12,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-01,27.78,0.0,61.0,,,0.0,467.8,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-02,27.59,0.0,61.0,,,0.0,466.68,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-03,27.71,0.0,61.0,,,0.0,465.97,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-04,27.63,0.0,61.0,,,0.0,464.2,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-05,27.53,0.0,61.0,,,0.0,467.03,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-06,27.55,0.0,61.0,,,0.0,465.58,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-07,27.47,0.0,61.0,,,0.0,465.53,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-08,27.34,0.0,61.0,,,0.0,467.74,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-09,27.42,0.0,61.0,,,0.0,467.19,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-10,27.41,0.0,61.0,,,0.0,465.87,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-11,27.27,0.0,61.0,,,0.0,466.5,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-28,27.09,0.0,61.0,,,0.0,463.18,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-11-29,26.97,0.0,61.0,,,0.0,466.04,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-12-02,26.63,0.0,61.0,,,0.0,466.98,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-12-03,26.69,0.0,61.0,,,0.0,467.01,0.0,0.0,0.0,
DEEPWATER-XASUQA,2019-12-04,26.67,0.0,61.0,,,0.0,468.02,0.0,0.0,0.0,Manual off
DEEPWATER-XASUQA,2019-12-10,1.23,0.0,47.49,,,32.0,369.2,0.0,0.0,32.0,
DEEPWATER-XASUQA,2019-12-13,1.18,2690.78,28.83,,,199.4,220.7,0.15,785.7,175.25,
DEEPWATER-XASUQA,2019-12-14,49.99,3680.13,48.01,,,263.16,361.71,0.18,741.0,223.56,
DEEPWATER-XASUQA,2019-12-15,51.93,3764.21,50.58,,,266.11,381.1,0.19,596.59,225.23,
DEEPWATER-XASUQA,2019-12-16,50.94,3671.49,51.0,,,268.89,384.28,0.19,583.2,225.23,
DEEPWATER-XASUQA,2019-12-17,51.65,3628.47,51.65,,,271.43,389.2,0.21,539.84,225.07,
DEEPWATER-XASUQA,2019-12-18,53.56,3744.79,52.0,,,277.49,391.81,0.21,431.24,224.89,
DEEPWATER-XASUQA,2019-12-19,53.62,3786.29,52.0,,,277.3,391.78,0.2,428.59,224.87,
DEEPWATER-XASUQA,2019-12-20,53.2,3797.84,52.0,,,275.99,391.81,0.21,420.56,224.83,
DEEPWATER-XASUQA,2019-12-21,53.22,3798.8,52.0,,,273.6,391.78,0.19,415.87,224.75,
DEEPWATER-XASUQA,2019-12-22,53.33,3797.03,52.0,,,272.58,391.84,0.19,422.08,224.8,
DEEPWATER-XASUQA,2019-12-23,53.49,3788.57,52.0,,,273.24,391.84,0.2,436.39,224.9,
DEEPWATER-XASUQA,2019-12-24,53.48,3787.41,52.0,,,272.48,391.83,0.2,454.83,225.0,
DEEPWATER-XASUQA,2019-12-25,53.76,3774.56,52.0,,,271.95,391.82,0.22,466.21,225.05,
DEEPWATER-XASUQA,2019-12-26,53.55,3785.81,52.0,,,270.86,391.82,0.23,478.21,225.08,
DEEPWATER-XASUQA,2019-12-27,53.63,3787.32,52.0,,,270.84,391.81,0.23,485.56,225.1,
DEEPWATER-XASUQA,2019-12-28,53.63,3783.28,52.0,,,270.14,391.85,0.23,490.26,225.1,
DEEPWATER-XASUQA,2019-12-29,53.55,3787.61,52.0,,,270.11,391.85,0.22,488.1,225.12,
DEEPWATER-XASUQA,2019-12-30,53.96,3792.5,52.24,,,271.31,393.62,0.21,477.62,225.08,
DEEPWATER-XASUQA,2019-12-31,54.96,3809.07,53.0,,,276.9,399.36,0.21,425.55,224.8,
DEEPWATER-XX0DST,2019-02-25,29.6,3813.62,65.5,,,315.9,467.24,0.23,772.55,250.24,
DEEPWATER-XX0DST,2019-02-26,29.62,3800.74,65.5,,,315.79,467.11,0.23,759.95,250.3,
DEEPWATER-XX0DST,2019-02-27,29.57,3816.64,65.5,,,315.73,466.92,0.22,765.61,250.26,
DEEPWATER-XX0DST,2019-02-28,29.51,3815.47,65.5,,,315.98,467.0,0.24,768.13,250.24,
DEEPWATER-XX0DST,2019-03-01,29.58,3808.8,65.5,,,315.96,467.09,0.24,762.74,250.27,
DEEPWATER-XX0DST,2019-03-02,29.56,3817.04,65.5,,,315.63,467.0,0.25,759.07,250.29,
DEEPWATER-XX0DST,2019-03-03,29.49,3802.92,65.5,,,315.73,466.94,0.23,755.52,250.29,
DEEPWATER-XX0DST,2019-03-04,29.49,3814.14,65.5,,,315.62,467.15,0.23,756.66,250.3,
DEEPWATER-XX0DST,2019-03-05,29.61,3810.25,65.5,,,315.73,465.31,0.24,751.53,250.3,
DEEPWATER-XX0DST,2019-03-06,29.48,3816.22,65.5,,,315.58,467.12,0.23,750.24,250.3,
DEEPWATER-XX0DST,2019-03-07,29.46,3817.38,65.5,,,315.61,467.09,0.24,749.74,250.3,
DEEPWATER-XX0DST,2019-03-08,29.45,3817.6,65.5,,,315.81,467.16,0.23,750.12,250.3,
DEEPWATER-XX0DST,2019-03-09,29.46,3818.65,65.5,,,315.64,467.1,0.22,748.97,250.3,
DEEPWATER-XX0DST,2019-03-10,29.46,3815.76,65.5,,,315.56,467.05,0.22,747.06,250.3,
DEEPWATER-XX0DST,2019-03-11,29.44,3819.63,65.5,,,315.38,467.24,0.22,747.98,250.3,
DEEPWATER-XX0DST,2019-03-12,29.44,3816.17,65.5,,,315.6,466.94,0.23,746.9,250.3,
DEEPWATER-XX0DST,2019-03-13,29.39,3818.61,65.5,,,315.7,467.01,0.23,746.09,250.3,
DEEPWATER-XX0DST,2019-03-14,29.49,3817.9,65.5,,,315.76,465.79,0.22,743.9,250.3,
DEEPWATER-XX0DST,2019-03-15,28.75,3731.71,63.43,,,314.05,452.54,0.23,782.46,250.22,
DEEPWATER-XX0DST,2019-03-16,29.32,3814.93,65.5,,,315.75,467.14,0.22,699.7,250.31,
DEEPWATER-XX0DST,2019-03-17,29.34,3818.03,65.5,,,315.58,466.66,0.23,692.08,250.33,
DEEPWATER-XX0DST,2019-03-18,29.33,3819.8,65.5,,,315.42,466.96,0.23,686.87,250.45,
DEEPWATER-XX0DST,2019-03-19,28.94,3817.22,65.5,,,315.0,475.8,0.23,679.16,250.5,
DEEPWATER-XX0DST,2019-03-20,28.63,3815.5,65.5,,,314.95,480.86,0.24,673.09,250.5,
DEEPWATER-XX0DST,2019-03-21,28.69,0.0,65.5,,,0.0,480.25,0.0,0.0,0.0,
DEEPWATER-XX0DST,2019-03-22,28.56,0.0,65.5,,,0.0,481.95,0.0,0.0,0.0,
DEEPWATER-XX0DST,2019-03-23,28.45,0.0,65.5,,,0.0,483.98,0.0,0.0,0.0,
DEEPWATER-XX0DST,2019-03-24,28.48,0.0,65.5,,,0.0,482.56,0.0,0.0,0.0,
DEEPWATER-XX0DST,2019-03-25,28.67,3816.2,65.5,,,315.3,480.8,0.3,659.4,250.5,
DEEPWATER-XX0DST,2019-03-26,28.49,3809.64,65.5,,,315.44,483.4,0.23,656.07,250.49,
DEEPWATER-XX0DST,2019-03-27,28.8,3809.01,65.5,,,316.23,475.2,0.25,662.97,250.51,
DEEPWATER-XX0DST,2019-03-28,28.57,3815.16,65.5,,,315.7,481.23,0.24,659.37,250.51,
DEEPWATER-XX0DST,2019-03-29,28.46,3813.93,65.5,,,315.32,483.38,0.25,654.2,250.51,
DEEPWATER-XX0DST,2019-03-30,28.41,3811.16,65.5,,,315.32,484.98,0.25,648.09,250.61,
DEEPWATER-XX0DST,2019-03-31,28.34,3798.39,65.5,,,315.12,487.78,0.23,639.31,250.69,
DEEPWATER-XX0DST,2019-04-01,28.55,3811.91,65.5,,,315.66,480.39,0.24,644.24,250.69,
DEEPWATER-XX0DST,2019-04-02,28.57,3812.77,65.5,,,315.63,479.39,0.23,649.98,250.7,
DEEPWATER-XX0DST,2019-04-03,28.39,3812.79,65.5,,,315.13,484.78,0.22,640.53,250.7,
DEEPWATER-XX0DST,2019-04-04,28.09,3812.93,65.5,,,315.02,490.08,0.22,634.95,250.7,
DEEPWATER-XX0DST,2019-04-05,28.6,3808.97,65.74,,,315.89,484.59,0.23,629.24,250.7,
DEEPWATER-XX0DST,2019-04-06,29.55,3792.44,66.48,,,323.67,482.29,0.23,598.63,250.74,
DEEPWATER-XX0DST,2019-04-07,29.41,3805.8,66.5,,,319.58,483.62,0.24,585.21,250.77,
DEEPWATER-XX0DST,2019-04-08,29.74,3810.11,66.5,,,322.42,479.58,0.23,588.13,250.77,
DEEPWATER-XX0DST,2019-04-09,29.66,3810.44,66.5,,,322.79,478.16,0.23,585.59,250.87,
DEEPWATER-XX0DST,2019-04-10,29.66,3807.39,66.5,,,321.86,479.97,0.23,581.68,250.89,
DEEPWATER-XX0DST,2019-04-11,29.4,3809.76,66.5,,,318.38,482.79,0.22,571.41,250.9,
DEEPWATER-XX0DST,2019-04-12,29.39,3799.06,66.5,,,318.23,485.4,0.24,563.15,250.9,
DEEPWATER-XX0DST,2019-04-13,22.38,2939.56,49.5,,,295.51,361.91,0.19,1052.28,250.02,
DEEPWATER-XX0DST,2019-04-14,29.55,3822.73,66.37,,,324.77,487.17,0.23,907.75,249.98,
DEEPWATER-XX0DST,2019-04-15,29.35,3811.37,66.5,,,322.28,485.0,0.23,576.14,250.9,
DEEPWATER-XX0DST,2019-04-16,27.03,3560.42,61.3,,,319.48,447.05,0.23,571.19,250.9,
DEEPWATER-XX0DST,2019-04-17,28.5,3714.01,64.4,,,318.44,470.73,0.22,635.75,250.82,
DEEPWATER-XX0DST,2019-04-18,29.4,3805.77,66.5,,,321.49,482.31,0.22,531.56,251.1,
DEEPWATER-XX0DST,2019-04-19,29.21,3804.48,66.5,,,321.11,485.74,0.23,521.35,251.1,
DEEPWATER-XX0DST,2019-04-20,26.56,3579.29,59.66,,,315.01,435.48,0.21,774.63,250.49,
DEEPWATER-XX0DST,2019-04-21,29.37,3811.62,66.5,,,321.57,479.71,0.23,535.17,251.09,
DEEPWATER-XX0DST,2019-04-22,29.33,3810.94,66.5,,,321.3,480.97,0.22,522.72,251.1,
DEEPWATER-XX0DST,2019-04-23,29.27,3809.06,66.5,,,321.23,483.46,0.22,515.67,251.1,
DEEPWATER-XX0DST,2019-04-24,29.19,3805.38,66.5,,,321.23,483.27,0.23,509.34,251.1,
DEEPWATER-XX0DST,2019-04-25,29.16,3805.05,66.5,,,320.74,484.16,0.21,501.62,251.1,
DEEPWATER-XX0DST,2019-04-26,29.23,3807.51,66.5,,,320.7,483.89,0.22,496.81,251.16,
DEEPWATER-XX0DST,2019-04-27,29.31,3806.48,66.5,,,321.0,481.11,0.23,494.84,251.19,
DEEPWATER-XX0DST,2019-04-28,29.12,3797.04,66.5,,,320.74,483.68,0.21,483.01,251.2,
DEEPWATER-XX0DST,2019-04-29,28.96,3809.65,66.5,,,320.61,486.87,0.22,479.58,251.2,
DEEPWATER-XX0DST,2019-04-30,28.99,3806.61,66.5,,,320.96,487.23,0.23,476.11,251.2,
DEEPWATER-XX0DST,2019-05-01,28.93,3807.69,66.5,,,320.59,489.05,0.23,469.99,251.2,
DEEPWATER-XX0DST,2019-05-02,28.98,3808.0,66.5,,,320.43,487.81,0.23,467.72,251.2,
DEEPWATER-XX0DST,2019-05-03,28.87,3804.47,66.5,,,320.36,489.08,0.23,461.22,251.2,
DEEPWATER-XX0DST,2019-05-04,28.82,3811.23,66.5,,,320.56,489.68,0.23,462.53,251.2,
DEEPWATER-XX0DST,2019-05-05,28.86,3807.79,66.5,,,320.3,488.02,0.23,458.36,251.2,
DEEPWATER-XX0DST,2019-05-06,29.16,3808.17,66.5,,,321.32,481.58,0.22,464.86,251.21,
DEEPWATER-XX0DST,2019-05-07,29.21,3802.14,66.5,,,321.36,481.64,0.22,457.52,251.29,
